2016-11-10 16:11:36.766, INFO Working on row, 10000
2016-11-10 16:11:37.128, INFO Working on row, 20000
2016-11-10 16:11:37.489, INFO Working on row, 30000
2016-11-10 16:11:37.868, INFO Working on row, 40000
2016-11-10 16:11:38.240, INFO Working on row, 50000
2016-11-10 16:11:38.622, INFO Working on row, 60000
2016-11-10 16:11:38.997, INFO Working on row, 70000
2016-11-10 16:11:39.387, INFO Working on row, 80000
2016-11-10 16:11:39.766, INFO Working on row, 90000
2016-11-10 16:11:40.157, INFO Working on row, 100000
2016-11-10 16:11:40.566, INFO Working on row, 110000
2016-11-10 16:11:40.964, INFO Working on row, 120000
2016-11-10 16:11:41.349, INFO Working on row, 130000
2016-11-10 16:11:41.750, INFO Working on row, 140000
2016-11-10 16:11:42.151, INFO Working on row, 150000
2016-11-10 16:11:42.540, INFO Working on row, 160000
2016-11-10 16:11:42.940, INFO Working on row, 170000
2016-11-10 16:11:43.332, INFO Working on row, 180000
2016-11-10 16:11:43.742, INFO Working on row, 190000
2016-11-10 16:11:44.145, INFO Working on row, 200000
2016-11-10 16:11:44.530, INFO Working on row, 210000
2016-11-10 16:11:44.930, INFO Working on row, 220000
2016-11-10 16:11:45.331, INFO Working on row, 230000
2016-11-10 16:11:45.732, INFO Working on row, 240000
2016-11-10 16:11:46.125, INFO Working on row, 250000
2016-11-10 16:11:46.523, INFO Working on row, 260000
2016-11-10 16:11:47.082, INFO Working on row, 270000
2016-11-10 16:11:47.482, INFO Working on row, 280000
2016-11-10 16:11:47.881, INFO Working on row, 290000
2016-11-10 16:11:48.282, INFO Working on row, 300000
2016-11-10 16:11:48.684, INFO Working on row, 310000
2016-11-10 16:11:49.105, INFO Working on row, 320000
2016-11-10 16:11:49.516, INFO Working on row, 330000
2016-11-10 16:11:49.951, INFO Working on row, 340000
2016-11-10 16:11:50.391, INFO Working on row, 350000
2016-11-10 16:11:50.809, INFO Working on row, 360000
2016-11-10 16:11:51.255, INFO Working on row, 370000
2016-11-10 16:11:51.674, INFO Working on row, 380000
2016-11-10 16:11:52.131, INFO Working on row, 390000
2016-11-10 16:11:52.529, INFO Working on row, 400000
2016-11-10 16:11:52.940, INFO Working on row, 410000
2016-11-10 16:11:53.371, INFO Working on row, 420000
2016-11-10 16:11:53.783, INFO Working on row, 430000
2016-11-10 16:11:54.239, INFO Working on row, 440000
2016-11-10 16:11:54.670, INFO Working on row, 450000
