2016-11-09 18:35:43.520, INFO Working on row, 10000
2016-11-09 18:38:18.617, INFO Working on row, 20000
2016-11-09 18:41:02.563, INFO Working on row, 30000
2016-11-09 18:43:50.016, INFO Working on row, 40000
2016-11-09 18:46:21.398, INFO Working on row, 50000
2016-11-09 18:49:00.987, INFO Working on row, 60000
2016-11-09 18:51:49.338, INFO Working on row, 70000
2016-11-09 18:54:33.615, INFO Working on row, 80000
2016-11-09 18:57:11.167, INFO Working on row, 90000
2016-11-09 18:59:56.450, INFO Working on row, 100000
2016-11-09 19:02:41.868, INFO Working on row, 110000
2016-11-09 19:05:33.421, INFO Working on row, 120000
2016-11-09 19:08:22.068, INFO Working on row, 130000
2016-11-09 19:11:06.757, INFO Working on row, 140000
2016-11-09 19:13:42.255, INFO Working on row, 150000
2016-11-09 19:16:10.010, INFO Working on row, 160000
2016-11-09 19:18:38.644, INFO Working on row, 170000
2016-11-09 19:21:04.250, INFO Working on row, 180000
2016-11-09 19:23:37.536, INFO Working on row, 190000
2016-11-09 19:25:56.668, INFO Working on row, 200000
2016-11-09 19:28:03.364, INFO Working on row, 210000
2016-11-09 19:30:15.941, INFO Working on row, 220000
2016-11-09 19:32:25.926, INFO Working on row, 230000
2016-11-09 19:34:33.562, INFO Working on row, 240000
2016-11-09 19:37:00.884, INFO Working on row, 250000
2016-11-09 19:39:11.161, INFO Working on row, 260000
2016-11-09 19:41:24.796, INFO Working on row, 270000
2016-11-09 19:43:30.878, INFO Working on row, 280000
2016-11-09 19:45:39.858, INFO Working on row, 290000
2016-11-09 19:47:47.917, INFO Working on row, 300000
2016-11-09 19:49:58.528, INFO Working on row, 310000
2016-11-09 19:52:04.980, INFO Working on row, 320000
2016-11-09 19:54:25.417, INFO Working on row, 330000
2016-11-09 19:56:36.532, INFO Working on row, 340000
2016-11-09 19:58:45.497, INFO Working on row, 350000
2016-11-09 20:00:51.720, INFO Working on row, 360000
2016-11-09 20:02:57.022, INFO Working on row, 370000
2016-11-09 20:05:06.184, INFO Working on row, 380000
2016-11-09 20:07:12.934, INFO Working on row, 390000
2016-11-09 20:09:16.101, INFO Working on row, 400000
2016-11-09 20:11:22.003, INFO Working on row, 410000
2016-11-09 20:13:30.180, INFO Working on row, 420000
2016-11-09 20:15:41.957, INFO Working on row, 430000
2016-11-09 20:17:45.595, INFO Working on row, 440000
2016-11-09 20:19:57.605, INFO Working on row, 450000
2016-11-09 20:22:00.516, INFO Working on row, 460000
2016-11-09 20:24:03.586, INFO Working on row, 470000
2016-11-09 20:26:06.980, INFO Working on row, 480000
2016-11-09 20:28:13.482, INFO Working on row, 490000
2016-11-09 20:30:16.104, INFO Working on row, 500000
2016-11-09 20:32:20.913, INFO Working on row, 510000
2016-11-09 20:34:24.236, INFO Working on row, 520000
2016-11-09 20:36:23.371, INFO Working on row, 530000
2016-11-09 20:38:31.375, INFO Working on row, 540000
2016-11-09 20:40:32.466, INFO Working on row, 550000
2016-11-09 20:42:34.515, INFO Working on row, 560000
2016-11-09 20:44:41.506, INFO Working on row, 570000
2016-11-09 20:46:43.161, INFO Working on row, 580000
2016-11-09 20:48:43.352, INFO Working on row, 590000
2016-11-09 20:50:48.753, INFO Working on row, 600000
2016-11-09 20:52:51.632, INFO Working on row, 610000
2016-11-09 20:54:56.157, INFO Working on row, 620000
2016-11-09 20:56:58.961, INFO Working on row, 630000
2016-11-09 20:59:05.275, INFO Working on row, 640000
2016-11-09 21:01:10.959, INFO Working on row, 650000
2016-11-09 21:03:15.127, INFO Working on row, 660000
2016-11-09 21:05:16.934, INFO Working on row, 670000
2016-11-09 21:07:23.460, INFO Working on row, 680000
2016-11-09 21:09:24.908, INFO Working on row, 690000
2016-11-09 21:11:26.904, INFO Working on row, 700000
2016-11-09 21:13:27.987, INFO Working on row, 710000
2016-11-09 21:15:35.683, INFO Working on row, 720000
2016-11-09 21:17:38.114, INFO Working on row, 730000
2016-11-09 21:19:45.006, INFO Working on row, 740000
2016-11-09 21:21:51.151, INFO Working on row, 750000
2016-11-09 21:23:51.132, INFO Working on row, 760000
2016-11-09 21:25:50.819, INFO Working on row, 770000
2016-11-09 21:27:48.323, INFO Working on row, 780000
2016-11-09 21:29:48.000, INFO Working on row, 790000
2016-11-09 21:31:48.355, INFO Working on row, 800000
2016-11-09 21:33:47.806, INFO Working on row, 810000
2016-11-09 21:35:51.290, INFO Working on row, 820000
