2016-11-09 12:53:28.638, INFO Working on row, 10000
2016-11-09 12:53:28.753, INFO Working on row, 20000
2016-11-09 12:53:28.839, INFO Working on row, 30000
2016-11-09 12:53:28.933, INFO Working on row, 40000
2016-11-09 12:53:29.023, INFO Working on row, 50000
2016-11-09 12:53:29.112, INFO Working on row, 60000
2016-11-09 12:53:29.200, INFO Working on row, 70000
2016-11-09 12:53:29.292, INFO Working on row, 80000
2016-11-09 12:53:29.382, INFO Working on row, 90000
2016-11-09 12:53:29.476, INFO Working on row, 100000
2016-11-09 12:53:29.572, INFO Working on row, 110000
2016-11-09 12:53:29.664, INFO Working on row, 120000
2016-11-09 12:53:29.759, INFO Working on row, 130000
2016-11-09 12:53:29.851, INFO Working on row, 140000
2016-11-09 12:53:29.940, INFO Working on row, 150000
2016-11-09 12:53:30.036, INFO Working on row, 160000
2016-11-09 12:53:30.134, INFO Working on row, 170000
2016-11-09 12:53:30.226, INFO Working on row, 180000
2016-11-09 12:53:30.319, INFO Working on row, 190000
2016-11-09 12:53:30.413, INFO Working on row, 200000
2016-11-09 12:53:30.509, INFO Working on row, 210000
2016-11-09 12:53:30.605, INFO Working on row, 220000
2016-11-09 12:53:30.700, INFO Working on row, 230000
2016-11-09 12:53:30.796, INFO Working on row, 240000
2016-11-09 12:53:30.892, INFO Working on row, 250000
2016-11-09 12:53:30.989, INFO Working on row, 260000
2016-11-09 12:53:31.086, INFO Working on row, 270000
2016-11-09 12:53:31.186, INFO Working on row, 280000
2016-11-09 12:53:31.289, INFO Working on row, 290000
2016-11-09 12:53:31.391, INFO Working on row, 300000
2016-11-09 12:53:31.493, INFO Working on row, 310000
2016-11-09 12:53:31.598, INFO Working on row, 320000
2016-11-09 12:53:31.701, INFO Working on row, 330000
2016-11-09 12:53:31.802, INFO Working on row, 340000
2016-11-09 12:53:31.904, INFO Working on row, 350000
2016-11-09 12:53:32.009, INFO Working on row, 360000
2016-11-09 12:53:32.115, INFO Working on row, 370000
2016-11-09 12:53:32.214, INFO Working on row, 380000
2016-11-09 12:53:32.325, INFO Working on row, 390000
2016-11-09 12:53:32.430, INFO Working on row, 400000
2016-11-09 12:53:32.538, INFO Working on row, 410000
2016-11-09 12:53:32.644, INFO Working on row, 420000
2016-11-09 12:53:32.749, INFO Working on row, 430000
2016-11-09 12:53:32.855, INFO Working on row, 440000
