2016-11-10 16:58:25.545, INFO Working on row, 10000
2016-11-10 16:58:28.821, INFO Working on row, 20000
2016-11-10 16:58:31.931, INFO Working on row, 30000
2016-11-10 16:58:35.216, INFO Working on row, 40000
2016-11-10 16:58:38.671, INFO Working on row, 50000
2016-11-10 16:58:41.986, INFO Working on row, 60000
2016-11-10 16:58:45.437, INFO Working on row, 70000
2016-11-10 16:58:48.855, INFO Working on row, 80000
2016-11-10 16:58:52.438, INFO Working on row, 90000
2016-11-10 16:58:56.163, INFO Working on row, 100000
2016-11-10 16:58:59.849, INFO Working on row, 110000
2016-11-10 16:59:03.292, INFO Working on row, 120000
2016-11-10 16:59:06.565, INFO Working on row, 130000
2016-11-10 16:59:09.960, INFO Working on row, 140000
2016-11-10 16:59:13.401, INFO Working on row, 150000
2016-11-10 16:59:16.963, INFO Working on row, 160000
2016-11-10 16:59:20.463, INFO Working on row, 170000
2016-11-10 16:59:24.168, INFO Working on row, 180000
2016-11-10 16:59:27.448, INFO Working on row, 190000
2016-11-10 16:59:31.213, INFO Working on row, 200000
2016-11-10 16:59:34.664, INFO Working on row, 210000
2016-11-10 16:59:38.056, INFO Working on row, 220000
2016-11-10 16:59:41.556, INFO Working on row, 230000
2016-11-10 16:59:45.213, INFO Working on row, 240000
2016-11-10 16:59:48.690, INFO Working on row, 250000
2016-11-10 16:59:52.418, INFO Working on row, 260000
2016-11-10 16:59:56.059, INFO Working on row, 270000
2016-11-10 16:59:59.490, INFO Working on row, 280000
2016-11-10 17:00:03.076, INFO Working on row, 290000
2016-11-10 17:00:06.918, INFO Working on row, 300000
2016-11-10 17:00:10.473, INFO Working on row, 310000
2016-11-10 17:00:14.282, INFO Working on row, 320000
2016-11-10 17:00:18.055, INFO Working on row, 330000
2016-11-10 17:00:21.536, INFO Working on row, 340000
2016-11-10 17:00:25.723, INFO Working on row, 350000
2016-11-10 17:00:29.539, INFO Working on row, 360000
2016-11-10 17:00:33.000, INFO Working on row, 370000
2016-11-10 17:00:37.130, INFO Working on row, 380000
2016-11-10 17:00:41.312, INFO Working on row, 390000
2016-11-10 17:00:45.075, INFO Working on row, 400000
2016-11-10 17:00:49.006, INFO Working on row, 410000
2016-11-10 17:00:53.306, INFO Working on row, 420000
2016-11-10 17:00:57.520, INFO Working on row, 430000
2016-11-10 17:01:01.403, INFO Working on row, 440000
2016-11-10 17:01:05.381, INFO Working on row, 450000
2016-11-10 17:01:09.276, INFO Working on row, 460000
2016-11-10 17:01:13.303, INFO Working on row, 470000
2016-11-10 17:01:17.388, INFO Working on row, 480000
2016-11-10 17:01:21.822, INFO Working on row, 490000
2016-11-10 17:01:25.638, INFO Working on row, 500000
2016-11-10 17:01:29.582, INFO Working on row, 510000
2016-11-10 17:01:34.194, INFO Working on row, 520000
2016-11-10 17:01:38.809, INFO Working on row, 530000
2016-11-10 17:01:44.213, INFO Working on row, 540000
2016-11-10 17:01:48.668, INFO Working on row, 550000
2016-11-10 17:01:53.506, INFO Working on row, 560000
2016-11-10 17:01:57.937, INFO Working on row, 570000
2016-11-10 17:02:02.263, INFO Working on row, 580000
2016-11-10 17:02:06.773, INFO Working on row, 590000
2016-11-10 17:02:13.401, INFO Working on row, 600000
2016-11-10 17:02:19.153, INFO Working on row, 610000
2016-11-10 17:02:24.641, INFO Working on row, 620000
2016-11-10 17:02:29.546, INFO Working on row, 630000
2016-11-10 17:02:34.885, INFO Working on row, 640000
2016-11-10 17:02:40.546, INFO Working on row, 650000
2016-11-10 17:02:45.609, INFO Working on row, 660000
2016-11-10 17:02:50.855, INFO Working on row, 670000
2016-11-10 17:02:56.244, INFO Working on row, 680000
2016-11-10 17:03:01.332, INFO Working on row, 690000
2016-11-10 17:03:06.704, INFO Working on row, 700000
2016-11-10 17:03:11.595, INFO Working on row, 710000
2016-11-10 17:03:16.599, INFO Working on row, 720000
2016-11-10 17:03:21.447, INFO Working on row, 730000
2016-11-10 17:03:27.141, INFO Working on row, 740000
2016-11-10 17:03:32.631, INFO Working on row, 750000
2016-11-10 17:03:38.361, INFO Working on row, 760000
2016-11-10 17:03:43.460, INFO Working on row, 770000
2016-11-10 17:03:48.496, INFO Working on row, 780000
2016-11-10 17:03:53.305, INFO Working on row, 790000
2016-11-10 17:03:59.141, INFO Working on row, 800000
2016-11-10 17:04:04.221, INFO Working on row, 810000
2016-11-10 17:04:09.180, INFO Working on row, 820000
2016-11-10 17:04:14.569, INFO Working on row, 830000
2016-11-10 17:04:20.108, INFO Working on row, 840000
2016-11-10 17:04:25.411, INFO Working on row, 850000
2016-11-10 17:04:30.819, INFO Working on row, 860000
2016-11-10 17:04:36.875, INFO Working on row, 870000
