2016-11-10 16:58:18.650, INFO Working on row, 10000
2016-11-10 16:58:18.769, INFO Working on row, 20000
2016-11-10 16:58:18.887, INFO Working on row, 30000
2016-11-10 16:58:19.005, INFO Working on row, 40000
2016-11-10 16:58:19.124, INFO Working on row, 50000
2016-11-10 16:58:19.242, INFO Working on row, 60000
2016-11-10 16:58:19.365, INFO Working on row, 70000
2016-11-10 16:58:19.486, INFO Working on row, 80000
2016-11-10 16:58:19.605, INFO Working on row, 90000
2016-11-10 16:58:19.726, INFO Working on row, 100000
2016-11-10 16:58:19.846, INFO Working on row, 110000
2016-11-10 16:58:19.967, INFO Working on row, 120000
2016-11-10 16:58:20.088, INFO Working on row, 130000
2016-11-10 16:58:20.207, INFO Working on row, 140000
2016-11-10 16:58:20.325, INFO Working on row, 150000
2016-11-10 16:58:20.447, INFO Working on row, 160000
2016-11-10 16:58:20.566, INFO Working on row, 170000
2016-11-10 16:58:20.690, INFO Working on row, 180000
2016-11-10 16:58:20.808, INFO Working on row, 190000
2016-11-10 16:58:20.926, INFO Working on row, 200000
2016-11-10 16:58:21.049, INFO Working on row, 210000
2016-11-10 16:58:21.167, INFO Working on row, 220000
2016-11-10 16:58:21.286, INFO Working on row, 230000
2016-11-10 16:58:21.405, INFO Working on row, 240000
2016-11-10 16:58:21.525, INFO Working on row, 250000
2016-11-10 16:58:21.647, INFO Working on row, 260000
2016-11-10 16:58:21.766, INFO Working on row, 270000
2016-11-10 16:58:21.887, INFO Working on row, 280000
2016-11-10 16:58:22.007, INFO Working on row, 290000
2016-11-10 16:58:22.127, INFO Working on row, 300000
2016-11-10 16:58:22.252, INFO Working on row, 310000
2016-11-10 16:58:22.375, INFO Working on row, 320000
2016-11-10 16:58:22.500, INFO Working on row, 330000
2016-11-10 16:58:22.627, INFO Working on row, 340000
2016-11-10 16:58:22.752, INFO Working on row, 350000
2016-11-10 16:58:22.874, INFO Working on row, 360000
2016-11-10 16:58:22.997, INFO Working on row, 370000
2016-11-10 16:58:23.118, INFO Working on row, 380000
2016-11-10 16:58:23.260, INFO Working on row, 390000
2016-11-10 16:58:23.385, INFO Working on row, 400000
2016-11-10 16:58:23.510, INFO Working on row, 410000
2016-11-10 16:58:23.634, INFO Working on row, 420000
2016-11-10 16:58:23.756, INFO Working on row, 430000
